Month,County,Food Category,Weight
2024-11,STEPHENS,Dry Non-Food Misc.,682.0
2024-12,STEPHENS,Dry Non-Food Misc.,935.0
2025-01,STEPHENS,Dry Non-Food Misc.,1036.0
2025-02,STEPHENS,Dry Non-Food Misc.,1274.0
2025-03,STEPHENS,Dry Non-Food Misc.,811.0
2025-04,STEPHENS,Dry Non-Food Misc.,1332.0
2025-05,STEPHENS,Dry Non-Food Misc.,1526.0
2025-06,STEPHENS,Dry Non-Food Misc.,2004.0
2024-09,STEPHENS,Dry Other,100.0
2024-12,STEPHENS,Dry Other,180.0
2025-04,STEPHENS,Dry Other,120.0
2024-07,STEPHENS,Dry Potatoes,228.0
2024-08,STEPHENS,Dry Potatoes,1116.0
2024-09,STEPHENS,Dry Potatoes,804.0
2024-10,STEPHENS,Dry Potatoes,276.0
2024-11,STEPHENS,Dry Potatoes,4758.0
2024-12,STEPHENS,Dry Potatoes,1425.0
2025-01,STEPHENS,Dry Potatoes,1080.0
2025-02,STEPHENS,Dry Potatoes,255.0
2025-05,STEPHENS,Dry Potatoes,386.0
2025-06,STEPHENS,Dry Potatoes,1428.0
2024-07,STEPHENS,Dry Prepared Meals,1813.0
2024-08,STEPHENS,Dry Prepared Meals,7268.0
2024-09,STEPHENS,Dry Prepared Meals,7231.0
2024-10,STEPHENS,Dry Prepared Meals,2304.0
2024-11,STEPHENS,Dry Prepared Meals,4214.0
2024-12,STEPHENS,Dry Prepared Meals,3894.0
2025-01,STEPHENS,Dry Prepared Meals,634.0
2025-02,STEPHENS,Dry Prepared Meals,5143.0
2025-03,STEPHENS,Dry Prepared Meals,2129.0
2025-04,STEPHENS,Dry Prepared Meals,5159.0
2025-05,STEPHENS,Dry Prepared Meals,8616.0
2025-06,STEPHENS,Dry Prepared Meals,4495.0
2024-07,STEPHENS,Dry Proteins,8333.0
2024-08,STEPHENS,Dry Proteins,8881.0
2024-09,STEPHENS,Dry Proteins,4666.0
2024-10,STEPHENS,Dry Proteins,2532.0
2024-11,STEPHENS,Dry Proteins,2647.0
2024-12,STEPHENS,Dry Proteins,2710.0
2025-01,STEPHENS,Dry Proteins,2459.0
2025-02,STEPHENS,Dry Proteins,1475.0
2025-03,STEPHENS,Dry Proteins,3785.0
2025-04,STEPHENS,Dry Proteins,5113.0
2025-05,STEPHENS,Dry Proteins,5922.0
2025-06,STEPHENS,Dry Proteins,7081.0
2024-11,STEPHENS,Dry Unsorted Salvage,2000.0
2025-03,STEPHENS,Dry Unsorted Salvage,420.0
2025-06,STEPHENS,Dry Unsorted Salvage,127.0
2024-07,STEPHENS,Dry Vegetables,4991.0
2024-08,STEPHENS,Dry Vegetables,6709.0
2024-09,STEPHENS,Dry Vegetables,6382.0
2024-10,STEPHENS,Dry Vegetables,7220.0
2024-11,STEPHENS,Dry Vegetables,5712.0
2024-12,STEPHENS,Dry Vegetables,5041.0
2025-01,STEPHENS,Dry Vegetables,4532.0
2025-02,STEPHENS,Dry Vegetables,4202.0
2025-03,STEPHENS,Dry Vegetables,6554.0
2025-04,STEPHENS,Dry Vegetables,8773.0
2025-05,STEPHENS,Dry Vegetables,7419.0
2025-06,STEPHENS,Dry Vegetables,4421.0
2024-07,STEPHENS,Frozen Food Misc.,1715.0
2024-08,STEPHENS,Frozen Food Misc.,2500.0
2024-09,STEPHENS,Frozen Food Misc.,842.0
2024-10,STEPHENS,Frozen Food Misc.,1597.0
2024-11,STEPHENS,Frozen Food Misc.,1116.0
2024-12,STEPHENS,Frozen Food Misc.,765.0
2025-01,STEPHENS,Frozen Food Misc.,3169.0
2025-02,STEPHENS,Frozen Food Misc.,1692.0
2025-03,STEPHENS,Frozen Food Misc.,2950.0
2025-04,STEPHENS,Frozen Food Misc.,2081.0
2025-05,STEPHENS,Frozen Food Misc.,4258.0
2025-06,STEPHENS,Frozen Food Misc.,3239.0
2024-10,STEPHENS,Frozen Fruits,1559.0
2024-11,STEPHENS,Frozen Fruits,644.0
2024-12,STEPHENS,Frozen Fruits,558.0
2025-01,STEPHENS,Frozen Fruits,242.0
2025-02,STEPHENS,Frozen Fruits,522.0
2025-03,STEPHENS,Frozen Fruits,1959.0
2025-04,STEPHENS,Frozen Fruits,900.0
2025-05,STEPHENS,Frozen Fruits,98.0
2025-06,STEPHENS,Frozen Fruits,1536.0
2024-08,STEPHENS,Frozen Grains,68.0
2024-09,STEPHENS,Frozen Grains,102.0
2024-08,STEPHENS,Frozen Potatoes,240.0
2024-09,STEPHENS,Frozen Potatoes,108.0
2024-10,STEPHENS,Frozen Potatoes,60.0
2025-02,STEPHENS,Frozen Potatoes,480.0
2025-06,STEPHENS,Frozen Potatoes,600.0
2024-08,STEPHENS,Frozen Prepared Meals,1139.0
2024-10,STEPHENS,Frozen Prepared Meals,2248.0
2024-11,STEPHENS,Frozen Prepared Meals,240.0
2024-12,STEPHENS,Frozen Prepared Meals,1680.0
2025-01,STEPHENS,Frozen Prepared Meals,1680.0
2025-02,STEPHENS,Frozen Prepared Meals,1853.0
2025-03,STEPHENS,Frozen Prepared Meals,801.0
2025-04,STEPHENS,Frozen Prepared Meals,1391.0
2025-05,STEPHENS,Frozen Prepared Meals,2160.0
2025-06,STEPHENS,Frozen Prepared Meals,3760.0
2024-07,STEPHENS,Frozen Proteins,5402.0
2024-08,STEPHENS,Frozen Proteins,13955.0
2024-09,STEPHENS,Frozen Proteins,4952.0
2024-10,STEPHENS,Frozen Proteins,2718.0
2024-11,STEPHENS,Frozen Proteins,3950.0
2024-12,STEPHENS,Frozen Proteins,4253.0
2025-01,STEPHENS,Frozen Proteins,1184.0
2025-02,STEPHENS,Frozen Proteins,4476.0
2025-03,STEPHENS,Frozen Proteins,4038.0
2025-04,STEPHENS,Frozen Proteins,4697.0
2025-05,STEPHENS,Frozen Proteins,418.0
2025-06,STEPHENS,Frozen Proteins,3863.0
2025-05,STEPHENS,Frozen Vegetables,12.0
2024-07,TOWNS,Cooled Dairy,45.0
2025-01,TOWNS,Cooled Dairy,840.0
2025-02,TOWNS,Cooled Dairy,94.0
2025-03,TOWNS,Cooled Dairy,551.0
2025-04,TOWNS,Cooled Dairy,336.0
2025-05,TOWNS,Cooled Dairy,1.0
2025-06,TOWNS,Cooled Dairy,360.0
2024-07,TOWNS,Cooled Fruits,1949.0
2024-08,TOWNS,Cooled Fruits,252.0
2024-09,TOWNS,Cooled Fruits,210.0
2024-10,TOWNS,Cooled Fruits,190.0
2024-11,TOWNS,Cooled Fruits,120.0
2025-01,TOWNS,Cooled Fruits,468.0
2025-02,TOWNS,Cooled Fruits,860.0
2025-03,TOWNS,Cooled Fruits,554.0
2024-07,TOWNS,Cooled Mixed Produce,227.0
2024-09,TOWNS,Cooled Mixed Produce,19.0
2024-10,TOWNS,Cooled Mixed Produce,663.0
2024-11,TOWNS,Cooled Mixed Produce,184.0
2025-04,TOWNS,Cooled Mixed Produce,257.0
2025-06,TOWNS,Cooled Mixed Produce,138.0
2024-11,TOWNS,Cooled Potatoes,200.0
2025-01,TOWNS,Cooled Potatoes,1100.0
